G,A,E,I,S,L,D,prob_Y,Y
1,-7.403021882263605,-0.02677655919594507,-3.8899922636844653,-3.8337280668233955,-8.530650311520217,-15.224726631308208,0.6080449880508755,0
0,6.928046996482031,-0.1912475660570354,-3.0946913502438806,-1.3708912842938061,16.261868340428563,20.218887795484118,0.185613613947335,0
1,8.56364149039662,-0.2469389266563567,3.094514133132493,2.5973483432517055,8.136258070153913,1.4480617884854432,0.4445873444258397,0
0,19.92037162413257,-0.1138535992852237,1.039006821212961,-1.152790914426692,-4.490024887577896,2.0870735822873274,0.502057141422688,1
1,6.396614322824142,0.06516082101653486,-6.56504061238922,-9.92108721532779,4.889099733224681,5.890467049627277,0.17275185824541436,0
1,-7.599802328287655,0.036013491095248984,0.15867094472690568,-4.95983469003847,-7.610765118243559,-14.88916574083252,0.6856021806293043,1
1,-9.49424726844481,0.13671023487941325,1.0229115931989377,-2.6656297768126773,5.673168178514009,-0.082639729512203,0.4949725609117621,1
1,-3.9420245379079155,0.06504960976663021,3.5264749308472276,-1.6567111356180142,-4.380562507037913,2.550912352869924,0.5321211215781348,0
1,-7.800311473448243,0.10940595403183873,5.245704702546932,10.42160630197535,3.842501552937173,5.461247895947224,0.652967775876741,0
0,-22.39321634745626,-0.07921651828179549,-5.867565314085606,-5.9933108567875895,-3.215743746676373,-1.8241753569361885,0.37976052309212766,1
0,17.705482567512803,-0.2079673736666916,4.152102843066038,1.142892479322138,5.334448690869776,-1.7559213331052739,0.5331158611696728,1
1,4.059629972946389,-0.10043871262445914,-0.3095392613442165,-0.40088961546330815,6.424198690107068,7.919071239358683,0.359993641488816,0
1,-6.37426399754359,0.07004883058662625,-3.3631547352483784,-2.5598179374092815,2.614786959894767,10.895715755670638,0.3429897774791537,0
0,-3.0127379757029047,-0.1118745779242944,0.17628581109567298,-4.122988228900991,-3.401151846135199,-12.790829841537384,0.5916101616061173,1
1,4.517047632533377,0.04574442225721609,5.137745983143566,3.1334143158143473,8.358205414929802,6.595582718651806,0.498172648496271,0
0,-4.26175379460166,-0.16064647710100916,10.359785667457869,4.487073639530095,2.2002412830419247,6.787649050925872,0.6605530815809108,1
0,-16.416004808802416,-0.005537507878212944,-0.48672497861210706,1.4053552264472913,-7.5473334021724545,-8.982544798630542,0.6505823309067431,1
1,-0.6848889805541347,0.09635596877233854,1.8965473970529803,4.551955913666874,4.036802594793707,4.018549068712732,0.4829920006864806,1
1,-12.369822573631243,0.05253819121864389,-1.8895516439461977,-3.113063674816924,-6.082423836686592,-13.288270662093842,0.6690284698022264,1
1,9.645508894640557,-0.11040283293729475,1.2353615852521969,-1.0774151879061846,-3.957832683891063,-1.2715963947446682,0.5514571927070518,0
1,7.753059560418812,-0.0279223204845776,-3.406004341237529,3.8633113382396536,1.6995180850402725,-0.23145450491886632,0.5324178114930429,0
0,-14.43903486393529,-0.02583169237608035,-9.408845144404431,-5.091783282481554,-5.15330412770891,-6.355344405301471,0.40187650715707063,1
0,-19.214795501081433,-0.01958047401249885,-1.7599722365263288,-1.5747695219349134,-5.2249796530347705,4.692553191261377,0.45301184032296415,1
0,2.3440556954056433,-0.005365815068794633,2.7040593905568198,2.890488538242323,12.639848233235345,10.581625669433091,0.3810968588601154,1
1,2.036033446965156,0.026052284499371914,3.864685013138295,-6.891242551276455,-6.216476271850784,-13.080969095891259,0.7575198882656923,1
1,5.003443864169419,-0.0029977815438300692,-0.6902332156538871,-2.83074462547058,-4.9445283987080835,-10.508591055726594,0.637949737346217,0
1,-5.220457554318365,-0.03678084921717578,-1.4063029732749006,-10.815475732151267,6.879802545509248,1.7833425412804291,0.33230984942397235,0
1,4.384050022991076,0.040330931296076455,12.110494769150536,6.609810174757042,8.65021688203723,15.980628949494516,0.6944486732272248,1
1,10.606052045100952,-0.08023837412108015,-1.1780683703614798,-5.921575554291185,4.021774944872541,4.716259756602043,0.34851561569085493,0
0,-5.832307061110463,-0.0022425915693856102,-2.8938126211700212,-16.26026584956336,4.243115822504989,2.7925725272002904,0.22832114340453166,0
1,6.918771386466574,0.027293350766135593,6.491207175067637,15.212715519850653,-2.536615091706253,-3.7136451437554734,0.889696057743339,1
1,-7.423028026725607,0.04315395329042204,1.9184609064718,1.6856286890662702,1.3716275735675882,10.6146154837982,0.45483736694378446,1
1,-0.331749350006163,-0.028223362812484,-4.58738612697164,2.4165193065273947,-11.77929633309156,0.5275483832698598,0.6521250073450061,1
0,-10.295357819570935,-0.00547212242709022,0.5615526775814197,-4.7457539963847655,-5.6621676890098,0.28653728433628967,0.5793069863643435,0
1,1.2277023224085113,-0.010970365397863946,-0.7474662594723496,-2.3171171545987015,-2.072717554629789,-9.26315641230706,0.5326277122465892,1
0,0.38549198172633936,-0.06319481050955611,6.531272669689182,4.9803912710624285,8.005772682021204,7.410859342584627,0.5332878036068974,1
1,4.329268212997015,-0.05920192196814156,1.4587232874268623,-3.822674536371674,2.1418121146374816,2.3045040626301487,0.49203111586119075,0
1,-5.302498538623819,0.07478735420814386,-0.18871675275235344,-3.4901791484105993,4.644332373482949,5.290466828469066,0.389265533863875,1
1,7.7706767663620155,-0.10038284893553384,-1.5342239969790126,-4.8601971362074075,6.6532579660759295,9.960872241899832,0.3333716101844608,0
1,-8.845240018658622,0.0700826651917753,-0.5676486524310015,-7.428242537491164,2.01760119490093,3.0539463648761114,0.37472527434646574,1
1,-9.86016309967248,0.08797586346662556,5.808418050755249,7.4358823664469815,-0.7080602376854426,-5.577141276453462,0.7559566541182934,0
1,0.29586058779413094,-0.016916775232828973,7.794054501592751,15.03765359274784,0.3472926200972539,-8.361558750775083,0.9195654471830103,1
1,-3.204606526069938,0.14375200731929372,-1.9836508111836357,4.655463230681772,2.113990116628711,1.8989101566275557,0.4921020413304293,1
0,-0.5132677333643301,-0.08165837800123787,-7.892006618062005,-9.02209800407233,4.171386893378469,1.5633532616018693,0.17940138147412774,0
1,-7.1578792807338125,0.0793941590964623,3.78849171041148,6.4654391764072345,1.2271602349333226,-3.898461264810135,0.6720352192343916,1
1,7.995596337739087,0.007974622436132117,4.123783502005817,5.0508362747622275,-3.7188762847675747,-2.005327030338055,0.639298055512577,1
0,20.587061074978088,-0.21714824786938225,1.2376617538913557,-4.356060194374615,13.32548223347733,17.805814758091827,0.24178314685370908,0
0,2.415017485907029,-0.11999746019266505,1.7184876390261488,-2.7760988610326343,9.453103335926814,17.423084598993093,0.2649915084273726,0
1,18.461281230823687,-0.002939132378269149,1.1486949990443653,-10.299925892744351,-2.387136506860881,9.472185247507062,0.4374403429272028,0
0,-6.729710885426961,-0.16071866734970008,-4.6774011962060005,-3.6555488144155617,1.9984875099747128,0.9668475118203368,0.39982430780519496,1
1,-5.227765220750626,-0.07021374290480831,5.122511137912267,5.582824094964191,6.318244945404045,9.263003175431868,0.4915541518019694,0
1,-18.129049193783214,0.0282127326405901,-5.816533769964517,0.07318565318355219,-1.7287858508301461,1.3440730893532775,0.5010696629235939,0
1,-0.1404681956685465,-0.06994116626120006,-9.072915401914294,-9.731575624366727,1.8064246346650317,-2.8458338128334404,0.17112502534655966,0
1,4.525883203946478,-0.004772195514942679,-1.7800646530880477,-2.456189701456373,-4.62726856996925,0.05609482546258526,0.5643570762823648,1
0,11.983302634790434,-0.14111364830885192,2.8087996382429674,0.7867666263212051,6.494459008063529,12.399621635653137,0.37784568696251664,0
0,2.1692879537564025,-0.1928221984711217,-1.7099889342593846,-4.523311194453204,-0.20945899960115666,-1.5006523325535253,0.45271666024960117,0
0,4.17497511508958,-0.08373331092480985,3.215161856800304,-2.284015555656265,5.37366196118892,9.283998736363129,0.4006325560792514,0
1,-18.80328946011292,0.09945448741775909,-0.382541951853778,1.3408682482668715,-3.925414567331012,-5.0106866755656325,0.5762576872365635,1
1,-7.594714577699694,-0.004325350591921906,-4.503174676836695,3.5337610375644815,6.493763089157547,9.624696160393839,0.39397070415944757,1
0,32.925278488818776,-0.19042663013992694,1.9075274464388468,1.9529298335041028,4.4198736041845486,8.236329978038198,0.4104328636557286,1
1,1.5250974058599667,-0.0014215629257861573,-5.47059951865976,-3.9785872494899013,2.2226550037222372,-0.48161764087234404,0.3441634890863687,0
1,-7.82217678323731,-0.022774987580052142,8.227558692520079,-3.796903649452295,3.256610447680444,8.248924582669252,0.5385503937417785,0
1,-3.8858442407408837,0.05696304809310759,-6.482083737483783,-1.323628086115546,1.7609778309110327,0.16140348754497233,0.4465131209023569,1
0,9.622339038225917,-0.14165410204956302,-1.363189805585843,-3.259030085460999,-0.05296637014698513,1.3958940269889808,0.4478080114022634,1
1,7.471814086666569,0.005944876373667807,1.5148345859357617,9.683981395427907,0.3597129408211319,-2.8407041367473607,0.5813488735285169,1
0,4.530543249328922,-0.057226141612233494,0.5327295373440656,-13.979671135909042,-2.4908828597994246,-2.1263254582809004,0.5252286423131891,0
0,-18.662709136554557,0.07897399347973,-3.7893911750765588,-3.7668263901823034,-0.6105449742570197,-1.1223712969548982,0.4058569723738348,0
1,4.655264279823534,-0.14114473779546383,0.42433401265599224,1.2680954515913783,11.647728165143734,8.553752867155154,0.30691589162788374,0
1,0.5562868320665615,0.01037900576176154,-1.3481396215370798,-9.738819165058262,3.136909018671363,14.60701767479102,0.2782878008784503,0
1,20.474564715429743,-0.046569516594565874,-6.722792028344323,-6.944489314907551,1.2743731813550907,4.0471275258902555,0.2563998219277957,1
1,-6.119484023282386,0.001901326745721521,1.3754819670825176,-5.405612401589776,-7.30141658947342,-8.001344924166625,0.639797224830796,1
1,-2.213295834934115,-0.04285166976844773,1.6971801648935392,1.898158386390735,-5.497834574933653,-7.656172520946735,0.6339250448015832,1
0,18.05285026739716,-0.0808318747700818,1.4008255646373775,-3.73724392830995,-3.1216321284021022,1.3766979249527966,0.5461248043369716,0
0,3.9189721743307615,-0.15354581404794687,-3.4270243475561233,7.795446048941223,1.0718090413448813,-5.324269323543957,0.6548669685821131,1
0,1.0364860091428127,-0.08918826580969308,0.7044535470672455,-4.5921772032238275,-1.7575720106109647,5.662498354525914,0.47460736473043935,1
1,-10.843989721198813,-0.032443587902190596,0.5017034100089142,-9.666476890844915,0.6958877583462111,2.2474459751852716,0.4677978986278968,1
1,-1.712734162645134,0.07919949040488838,0.9767713061988372,6.736177720006015,-0.47691718686462237,-9.080841203409683,0.6659856873920045,1
1,9.469936315315522,0.03885939775010694,6.598704272615186,10.550881465615811,-4.224231832309895,-4.311134248347129,0.8256202287685268,1
1,0.4182422635419627,0.000764287759544624,-3.219110536997092,0.29987333016794615,4.869194949414708,-2.4951457855793824,0.4546244634857509,1
0,-4.864088731406568,0.11149614742696334,2.328809520536461,-1.6640768521870306,-4.35464371416184,1.034778474055833,0.5755463197300192,1
0,-6.688300968412463,-0.17258811482714398,-5.64825616886841,-0.4312490946257288,8.172514827557112,12.653233646390724,0.30748602731209496,0
0,1.7558582102070517,-0.14396317473615616,-8.296593758736151,-5.330160485976117,2.1104100367400798,6.424409941681413,0.2556114140339233,0
0,10.169974799362897,-0.10515114009479909,-0.7748467169951583,-3.2840072943319365,1.623305094490294,10.645031125884785,0.3271734555091517,0
1,-12.079431821185974,0.11530542079796346,-2.360883292773573,-1.7172803619399315,-2.891813166192137,-2.0972705488260264,0.524326651077425,1
0,-13.99908727706454,0.053840396520482225,4.051177823138305,3.317936700845637,0.3705037255027387,-3.3515226352947223,0.6292434016435169,1
1,-7.706702581692507,0.08712281062680727,2.5532171594606634,-2.6941425936290484,-6.0789385027195975,0.7728025782945966,0.5642290001629953,0
0,4.69329962472127,-0.15710033271791857,5.192662630226218,-2.542862897885527,10.58104775687656,10.904833873109055,0.38250227498056016,0
1,-20.643142741179645,0.03981019688075238,-1.4207536560399767,-15.008056693147886,-4.303302306356809,-6.976345566206926,0.5289055582220873,1
0,1.6529949567636066,-0.12045639831919197,-1.8396338483619292,-6.52782094928286,3.302498982628043,9.46021031858217,0.31064788201372395,0
1,22.958357631284784,-0.14204519423855372,-1.7753518824658832,-0.3614634986850618,-5.109521671545744,-12.24394855337537,0.6459981226434829,0
0,13.88155250847111,-0.23196516233919412,5.016812042117868,-1.1472825177291774,5.5693749321324955,6.388271537488725,0.4396071319153092,1
0,-8.92439733745378,-0.09558986189083979,-0.46465737258496764,-0.3166658938780178,2.442452628919758,5.629363070601025,0.4469509745371287,0
1,-10.117401461733731,0.08860569525499151,5.03126468409354,3.601774464550341,-5.324727154413006,-5.169023213825049,0.7195626217714817,1
0,3.760700893018189,-0.23190150091430173,-3.8488164867269075,-11.728155929930598,11.64419056084075,3.2936830787901705,0.1790816386119237,0
1,-1.6862576086113563,0.020410855191416277,2.008118929138954,-3.497969507364694,6.661316889332673,6.4515675027946005,0.38572183061601056,0
1,13.925649683628805,0.03093915333815933,5.992369199666074,6.458488868779995,3.1489583535173225,4.761757856425283,0.5982391705718297,0
1,-10.402378299025035,0.17950983993747016,-5.422992809586964,-4.69980862306529,-4.602290540725294,-2.1059650481044674,0.45645661156398093,1
1,-16.148407840599624,0.11970308198374047,-2.2493619396833915,-1.2964227198668907,-6.946033779315786,-7.504071193515836,0.5780648618339693,1
1,-9.02207078708792,0.08151712796335386,-3.057814692195551,0.29373104772431713,-1.7319043376219978,-7.644769544308815,0.6028094048320627,1
0,-6.943912111216541,-0.1747990662435691,2.1505600647739667,2.814927268559476,-2.845167660569962,3.759721586024808,0.5139973948933061,0
0,9.264660082621866,-0.09451968074782902,-8.05326227585951,-6.874434812164208,2.9895086631783174,3.93504130156182,0.2055713119575505,0
0,18.846222043503957,-0.13559012380063323,1.654722371290885,-1.7684828131610288,8.001799573112628,19.167434416539045,0.24983985399592093,0
0,-5.803925791907808,-0.1188805847603821,-4.237236976698037,-3.0765806975697148,-2.2836488339737198,4.727467352360552,0.41665330061354644,1
0,9.28887314984334,-0.1518707460635429,-2.8319406184476565,-6.837814632459229,6.825799367054597,11.16829723098037,0.25867158037299937,0
1,-17.86163584001492,0.2059963962633663,-4.212407900981749,0.46624046138386976,-2.4771315656397244,5.0207893667249195,0.47641137529142896,0
1,-13.612135405713712,0.0641330058257289,-8.354818540314408,-7.885855169066882,-1.3620540936226277,-5.150119848738925,0.26227217878292863,1
1,-4.809260440320976,0.10694345697327012,2.471298094532413,0.13616041837112047,-8.023719459223106,0.6587582688267393,0.5977221244696974,1
1,23.192285789477907,-0.12723237210845817,-0.8038601876526048,-3.2842765087645955,-6.5035646949762995,-9.929368547324323,0.588518437747593,0
0,0.7496759462211386,-0.15311461066795745,2.521651716081548,-6.756559493719851,-3.0895377547636333,8.872436491490944,0.5215906816128071,0
0,-7.258776875547156,-0.15607290630215775,4.395039011085812,3.2126812048983138,8.584340998984494,16.375033956516393,0.38713631351577427,0
1,2.0641671409457842,-0.04956444642433733,-1.319143645335353,-7.662006156403131,-4.672117490105909,-1.5614095939501986,0.4596187119354391,1
1,-12.87519973765652,0.051959951702897245,-6.909165304843029,-4.025756730611428,-4.804221369257227,-5.116555799978006,0.45332499616321964,1
1,-3.7348423975036873,0.01002171836481014,0.6802716032962852,-9.264395235828502,-1.1320970095642067,0.37336180386178164,0.5125930292974451,1
1,-5.7329868235718,-0.017330961421565372,8.986192285186325,10.463967275551148,3.0746203862692107,1.394168004378652,0.8542014179583312,1
1,6.348176429826758,-0.05991260326038583,4.63945658886315,2.7031937533469383,2.7417435375526225,-1.7272211164833342,0.5673737425649393,1
0,19.59594868973383,-0.1297752726363688,-2.2518771892302496,-10.275560645708492,-0.8491341326187982,0.04983994012594861,0.37846367658614327,0
1,-8.144765683632492,0.07437931737581571,-1.2623026521791991,-1.365445672420802,-1.029996624129256,1.0774281908128338,0.46563443545403305,1
0,0.10053438136493043,0.12278383015048944,-3.588433697111887,0.7071236653429738,-5.752904562458703,-0.15460348687774728,0.5434243279619089,0
0,-14.600002408625873,-0.054097215039522306,-0.6741584333301145,-6.073359020724656,1.00634299622895,-0.06815872259452949,0.45038960453944776,0
1,-2.323089834217072,0.08958943152577892,-1.5316906338440655,5.835447247014075,3.771230181765972,4.791396934908068,0.4662166834451675,1
1,-1.1208273353980829,0.06900737988064898,0.03256883716498393,-9.409487589343694,-6.4624244629083325,-11.79837516059592,0.5418187458059016,0
0,-11.596547715634355,-0.07482947931985334,-0.12410349737718729,-3.810348155285019,-1.3846909852622566,-7.355826585641099,0.5565345219156287,0
1,-6.146390236551927,-0.001968718736138353,5.990259571424806,-1.4132332892587431,1.435163221415231,3.0154940159311145,0.49843629849233867,1
0,-5.972822047966286,-0.0015756026834347625,6.894234566741613,4.7307115504375545,-4.031843560148612,-1.8888206243333712,0.7147373695723307,1
1,1.3593885614679735,-0.031098268599716872,-1.684236261742437,-5.570089047811113,6.589478903502296,4.509924882733968,0.3357258384808643,0
0,0.6833819794307274,-0.18156854963808677,-2.751086148870109,-0.12177821103036868,6.532203639486514,14.449891210694387,0.32603687582328666,0
1,-15.31810088972863,0.060146748784408954,3.0638909120286257,-1.6651359430547683,2.5405302267600036,0.473706385436309,0.5106031724150479,0
1,-2.4521547354258715,0.05529906405813989,6.616151181843842,11.299821318197868,10.313251772143776,8.31907541157047,0.6581163267471292,1
0,-6.54558415264588,-0.042865521484207025,-4.850986754076257,-3.192353389650341,2.841680523376052,-4.716097898099211,0.45242668521672225,1
0,7.996746481461216,-0.14093344158336668,-2.1343004259364675,2.9727429838512904,-3.405180043096153,3.779369730945415,0.52260266293313,1
0,11.209680048748837,-0.1500914380903955,8.520679141042574,13.957130148048726,2.4228014635533137,5.186493203009178,0.8779788833818328,1
0,8.924676893927625,-0.05768776053810026,1.0151899754477869,-11.429400695184526,2.4403076933277568,14.730542816666972,0.3541852773972072,0
0,-16.31332060393472,-0.07896711612234597,-1.971081168996944,-1.9648781141549447,3.3267752195760623,1.9808211746010609,0.4062410924567459,1
0,23.191209288436305,-0.2401959551680446,0.10117945540502493,-0.7987287274351549,7.348551707946556,19.261170902112553,0.24416871538654852,0
1,-7.387990347896761,-0.0027592217274722275,9.312798855575817,5.879552691017625,-5.052161976806371,6.184225891593724,0.7524538622255639,1
1,7.65511697649368,-0.026676820289136816,3.3183789885457866,0.677381258677988,1.680863051586309,7.675343467219022,0.48133511694139874,0
0,0.9553365075666989,-0.02925795876088394,-0.6012971907827263,-7.279502901697771,-1.1303912873512085,-2.9596404582019487,0.48306070037666765,0
1,-10.39601938435625,0.08582614581088122,0.43831374335619094,4.779761918987628,-6.686992270981915,-9.51424460289621,0.6653841872529075,0
1,-9.03507139957399,-0.034940029739902345,2.036928125616302,-1.8711423361921375,-3.1155470907694762,-16.131887609958117,0.6726010162751125,1
1,13.505284305626034,-0.12622151408290694,2.266809702104923,-3.3435439903703164,-1.7880743369942915,-0.139860703467505,0.5616094591407171,1
0,-12.024988957435589,0.06741876703950489,-6.28406351073273,-11.090180981294736,1.2577993207559246,1.8374908055538024,0.22665506386495196,0
0,2.079229366342524,-0.15552230279254076,-5.596570084766326,-9.230917348210435,1.5402992955157848,4.9422086441586295,0.21886096410415087,0
1,-13.060421309402454,0.125484201882344,-2.1890016797931344,-2.6743248189215736,-4.485264670735033,-5.3837689020257615,0.548357890954639,1
1,1.0936080442562783,-0.05372025011807463,8.02763697712592,12.776418173693976,0.48986338855669787,-1.7972383301967507,0.8596274541386155,1
0,-10.056044218723578,-0.00996431383235713,-1.202222982093617,-5.76949393063404,2.3122317058369446,1.7421485716236969,0.3849934698755857,0
0,24.099809319859048,-0.27275427848017886,3.151926953600722,3.9797436523532617,-5.306354684059399,-7.139069891782592,0.6829679796373936,0
1,20.159931039424855,-0.11782317191012337,-0.6927306510827926,-2.0567968374994194,5.176638564400697,3.157773445062127,0.41545930556093075,1
0,-10.574778082269269,-0.11711572272860638,1.915482231216501,7.680320206062527,2.814297628361485,8.079261733568593,0.5197235012827983,0
0,-8.20353321997547,-0.2375740772647147,-5.307522638473258,-3.2897633367423267,4.796944917233518,-0.9935083863631053,0.4057227114103993,1
0,4.342779076354084,-0.16355862106894997,4.921479622850567,1.2258400026050142,3.669238461278935,-0.6023912896719983,0.5309004606368698,0
0,-23.805181201340318,0.051548706047684356,-3.1677975674407417,-3.6413665086713305,-5.423074393304019,-6.609560027598297,0.5155507132866918,0
1,-6.267523592450466,0.007217545116506963,2.049470686336175,3.0872816483542476,0.31499683466636685,10.756807519962933,0.424254753942141,1
0,-8.561022212203103,-0.008283487529817002,2.7305458169365004,2.151377735324052,13.358045540377756,17.368235014298477,0.292347224034956,0
0,-6.240439482693894,-0.07181704595666022,-10.83410558294358,-10.491448315617347,5.862833172875304,5.269869361855716,0.07589454214197659,0
0,-5.05933128331419,-0.022474434357251605,-4.767314808140906,-4.965971703254117,9.12441833946005,9.822091150152788,0.263408885919985,0
0,3.395872303788394,-0.08488134985711554,1.2969391942601907,-3.1497469820814037,8.264234633035246,14.099048016853782,0.30227689240271716,1
0,22.405969373379165,-0.1775266930233343,8.244945276425806,11.763973818863937,7.2964511857344085,11.679082549100208,0.7457209008828273,1
0,-1.942749572582514,-0.08683132884237416,-3.818633927956179,2.882898107151485,-2.5823083781702576,-3.5611606105985523,0.578427733406126,1
1,8.321380567432215,-0.00258134557363332,-2.9060941928496624,7.42625120677404,5.959002130806381,-1.6529783965563976,0.5841051131940171,1
1,-6.775266250415601,0.1323124261507338,-3.630934866203914,-2.921878717077516,2.0085906136706795,-3.7292154261660677,0.4563745469970991,0
0,-7.541731282423008,-0.13199044662703463,4.053886060662986,4.048025335390462,9.332528120775931,12.647339122411672,0.37666227532198254,1
0,2.704595999365047,-0.14304282346601316,-5.246402625157749,-5.514585213073655,6.382141305537077,3.489416607054059,0.26420147498811797,0
0,17.998188879130517,-0.1711157616387065,-2.270730180146767,-12.74152643774295,9.479872432131872,13.949935657138992,0.1927436627788207,1
0,-13.812464988726632,-0.18519978033407852,0.16963122449067702,-10.771515613785093,1.312554464942398,0.3782459346836502,0.48471704685374006,1
0,-10.454969786419547,-0.16840907446310582,-1.3264717333484295,-7.168413393105665,13.820321381968284,21.34413332573411,0.17580340196754513,0
1,-5.328766010951057,0.0759795257568372,-3.824495452345891,2.2542911400353347,3.203799789441263,9.933031035576914,0.41133468076407614,0
0,-20.926900222054222,-0.08143337942876155,1.024308570092228,-0.3091170915488224,-7.367924970686265,-9.587722333634577,0.6545513831498092,1
0,-2.8659703585579734,-0.06044494189652028,3.3676857907251048,2.6870877882728075,0.8256212119754416,7.148088300198557,0.4957155833727778,1
0,-8.403203418654321,0.003297727822407892,-1.793488914433152,-3.0641037086022913,-1.2420304832693079,-3.146195126044631,0.5260022264450774,1
1,-7.035771367678876,0.050699027770257254,3.824228566107297,-0.41130626595641706,-4.74740999335836,-11.174041896919707,0.6449084234419525,0
0,-7.959265453392483,-0.11997595347689255,-6.796967711209843,-4.5248849973210055,-1.8038469611871824,7.7926627124943355,0.2955384136703123,1
0,1.7861635468182513,-0.20149404480089084,1.3887066094669465,0.022248030543297048,5.395350856040927,11.864105095703827,0.3210074707013369,1
1,-8.99145194656878,-0.07405128102502395,-2.565385776104085,3.481294130284038,8.215971565268873,12.005723411026555,0.3727693601323185,1
0,-0.25690150891730923,-0.09796431793456162,2.235144146530741,-4.040881196679039,4.82370437664079,6.3627981093849435,0.4604181864826762,0
1,15.013697953832008,-0.12177671008432661,7.933996880244495,16.743076546122506,3.055642564904065,5.703687889791232,0.876809508341882,0
1,-1.0397150014775747,0.04076115804974889,3.2484748421164973,-0.08275731218241766,4.288670542335858,0.21798426382534242,0.46040820929439646,0
0,13.112012111848557,-0.21970627234884976,-0.02354047260914849,-3.636669739289836,-3.7677311019297606,9.745338754979626,0.4043842280999924,0
